model,threshold,accuracy,precision,recall,f1,f2,tn,fp,fn,tp,is_selected
roberta_v4,0.15,0.9935472032783877,0.9900350618195239,0.9969648166501487,0.9934878553131076,0.9955711157571784,16393,162,49,16095,False
roberta_v4,0.16,0.9935472032783877,0.9900350618195239,0.9969648166501487,0.9934878553131076,0.9955711157571784,16393,162,49,16095,False
roberta_v4,0.17,0.9935777852533717,0.9900959645669292,0.9969648166501487,0.9935185185185185,0.995583432304038,16394,161,49,16095,False
roberta_v4,0.18,0.9936083672283557,0.9901568748077515,0.9969648166501487,0.9935491836167782,0.9955957491556457,16395,160,49,16095,True
roberta_v4,0.19,0.9935777852533717,0.9901562692260367,0.9969028741328048,0.9935181184023705,0.9955462080910553,16395,160,50,16094,False
roberta_v4,0.2,0.9935777852533717,0.9901562692260367,0.9969028741328048,0.9935181184023705,0.9955462080910553,16395,160,50,16094,False
roberta_v4,0.21,0.9935777852533717,0.9901562692260367,0.9969028741328048,0.9935181184023705,0.9955462080910553,16395,160,50,16094,False
roberta_v4,0.22,0.9935777852533717,0.9901562692260367,0.9969028741328048,0.9935181184023705,0.9955462080910553,16395,160,50,16094,False
roberta_v4,0.23,0.9936083672283557,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,16396,159,50,16094,False
roberta_v4,0.24,0.9936083672283557,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,16396,159,50,16094,False
roberta_v4,0.25,0.9936083672283557,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,16396,159,50,16094,False
roberta_v4,0.26,0.9936083672283557,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,16396,159,50,16094,False
roberta_v4,0.27,0.9936083672283557,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,16396,159,50,16094,False
roberta_v4,0.28,0.9936083672283557,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,16396,159,50,16094,False
roberta_v4,0.29,0.9935777852533717,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,16396,159,51,16093,False
roberta_v4,0.3,0.9935777852533717,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,16396,159,51,16093,False
roberta_v4,0.31,0.9935777852533717,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,16396,159,51,16093,False
roberta_v4,0.32,0.9935777852533717,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,16396,159,51,16093,False
roberta_v4,0.33,0.9935777852533717,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,16396,159,51,16093,False
roberta_v4,0.34,0.9935777852533717,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,16396,159,51,16093,False
roberta_v4,0.35,0.9935777852533717,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,16396,159,51,16093,False
roberta_v4,0.36,0.9935777852533717,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,16396,159,51,16093,False
roberta_v4,0.37,0.9936083672283557,0.9902775213832995,0.9968409316154608,0.9935483870967742,0.9955212985759709,16397,158,51,16093,False
roberta_v4,0.38,0.9936083672283557,0.9902775213832995,0.9968409316154608,0.9935483870967742,0.9955212985759709,16397,158,51,16093,False
roberta_v4,0.39,0.9936695311783235,0.9903994091944119,0.9968409316154608,0.9936097304973297,0.995545932570368,16399,156,51,16093,False
roberta_v4,0.4,0.9936389492033395,0.9903988183161004,0.9967789890981169,0.993578661397876,0.9954963872117193,16399,156,52,16092,False
roberta_v4,0.41,0.9936389492033395,0.9903988183161004,0.9967789890981169,0.993578661397876,0.9954963872117193,16399,156,52,16092,False
roberta_v4,0.42,0.9935777852533717,0.9903976363412532,0.9966551040634292,0.9935165174436554,0.9953972928163124,16399,156,54,16090,False
roberta_v4,0.43,0.9935472032783877,0.9903970452446906,0.9965931615460852,0.9934854425885331,0.9953477437794632,16399,156,55,16089,False
roberta_v4,0.44,0.9935472032783877,0.9903970452446906,0.9965931615460852,0.9934854425885331,0.9953477437794632,16399,156,55,16089,False
roberta_v4,0.45,0.9935777852533717,0.9904580152671756,0.9965931615460852,0.9935161170804001,0.9953600593912398,16400,155,55,16089,False
roberta_v4,0.46,0.9936083672283557,0.9905189927968971,0.9965931615460852,0.9935467934665143,0.9953723753077865,16401,154,55,16089,False
roberta_v4,0.47,0.9936389492033395,0.990579977835242,0.9965931615460852,0.9935774717470512,0.9953846915291148,16402,153,55,16089,False
roberta_v4,0.48,0.9936695311783235,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,16403,152,55,16089,False
roberta_v4,0.49,0.9936695311783235,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,16403,152,55,16089,False
roberta_v4,0.5,0.9936695311783235,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,16403,152,55,16089,False
roberta_v4,0.51,0.9936695311783235,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,16403,152,55,16089,False
roberta_v4,0.52,0.9936695311783235,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,16403,152,55,16089,False
roberta_v4,0.53,0.9936695311783235,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,16403,152,55,16089,False
roberta_v4,0.54,0.9936695311783235,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,16403,152,55,16089,False
roberta_v4,0.55,0.9937001131533074,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,16404,151,55,16089,False
roberta_v4,0.56,0.9937001131533074,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,16404,151,55,16089,False
roberta_v4,0.57,0.9937001131533074,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,16404,151,55,16089,False
roberta_v4,0.58,0.9937001131533074,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,16404,151,55,16089,False
roberta_v4,0.59,0.9937001131533074,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,16404,151,55,16089,False
roberta_v4,0.6,0.9937001131533074,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,16404,151,55,16089,False
roberta_v4,0.61,0.9937306951282914,0.9907629780158876,0.9965931615460852,0.9936695179569527,0.9954216420219019,16405,150,55,16089,False
roberta_v4,0.62,0.9937612771032753,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,16406,149,55,16089,False
roberta_v4,0.63,0.9937612771032753,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,16406,149,55,16089,False
roberta_v4,0.64,0.9937612771032753,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,16406,149,55,16089,False
roberta_v4,0.65,0.9937612771032753,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,16406,149,55,16089,False
roberta_v4,0.66,0.9937612771032753,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,16406,149,55,16089,False
roberta_v4,0.67,0.9937612771032753,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,16406,149,55,16089,False
roberta_v4,0.68,0.9937612771032753,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,16406,149,55,16089,False
roberta_v4,0.69,0.9937612771032753,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,16406,149,55,16089,False
roberta_v4,0.7,0.9937612771032753,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,16406,149,55,16089,False
roberta_v4,0.71,0.9937918590782593,0.9908850157048716,0.9965931615460852,0.9937308915722183,0.9954462772078749,16407,148,55,16089,False
roberta_v4,0.72,0.9937612771032753,0.9908844542990884,0.9965312190287413,0.9936998147004323,0.9953967232589219,16407,148,56,16088,False
roberta_v4,0.73,0.9937612771032753,0.9908844542990884,0.9965312190287413,0.9936998147004323,0.9953967232589219,16407,148,56,16088,False
roberta_v4,0.74,0.9937612771032753,0.9908844542990884,0.9965312190287413,0.9936998147004323,0.9953967232589219,16407,148,56,16088,False
roberta_v4,0.75,0.9937612771032753,0.9908844542990884,0.9965312190287413,0.9936998147004323,0.9953967232589219,16407,148,56,16088,False
roberta_v4,0.76,0.9937918590782593,0.9909454881429012,0.9965312190287413,0.9937305043392323,0.9954090408483993,16408,147,56,16088,False
roberta_v4,0.77,0.9937918590782593,0.9909454881429012,0.9965312190287413,0.9937305043392323,0.9954090408483993,16408,147,56,16088,False
roberta_v4,0.78,0.9938224410532432,0.9910065295059751,0.9965312190287413,0.9937611958737415,0.9954213587427299,16409,146,56,16088,False
roberta_v4,0.79,0.9937918590782593,0.9910059754820427,0.9964692765113974,0.9937301170584056,0.9953718026457449,16409,146,57,16087,False
roberta_v4,0.8,0.9937918590782593,0.9910059754820427,0.9964692765113974,0.9937301170584056,0.9953718026457449,16409,146,57,16087,False
roberta_v4,0.81,0.9937918590782593,0.9910059754820427,0.9964692765113974,0.9937301170584056,0.9953718026457449,16409,146,57,16087,False
roberta_v4,0.82,0.9937918590782593,0.9910059754820427,0.9964692765113974,0.9937301170584056,0.9953718026457449,16409,146,57,16087,False
roberta_v4,0.83,0.9937918590782593,0.9910664777278049,0.9964073339940536,0.9937297297297297,0.9953345625997748,16410,145,58,16086,False
roberta_v4,0.84,0.9938224410532432,0.9911275415896488,0.9964073339940536,0.9937604250324334,0.9953468801821647,16411,144,58,16086,False
roberta_v4,0.85,0.9938224410532432,0.9911275415896488,0.9964073339940536,0.9937604250324334,0.9953468801821647,16411,144,58,16086,False
roberta_v4,0.86,0.9938530230282272,0.9912491526468232,0.9963453914767096,0.9937907386240771,0.9953219558679752,16413,142,59,16085,False
roberta_v4,0.87,0.9938836050032112,0.9913102428201652,0.9963453914767096,0.9938214396045721,0.9953342739041113,16414,141,59,16085,False
roberta_v4,0.88,0.9938836050032112,0.9913102428201652,0.9963453914767096,0.9938214396045721,0.9953342739041113,16414,141,59,16085,False
roberta_v4,0.89,0.9938836050032112,0.991370808678501,0.9962834489593657,0.9938210578348987,0.9952970297029703,16415,140,60,16084,False
roberta_v4,0.9,0.9938836050032112,0.991370808678501,0.9962834489593657,0.9938210578348987,0.9952970297029703,16415,140,60,16084,False
roberta_v4,0.91,0.9938836050032112,0.991370808678501,0.9962834489593657,0.9938210578348987,0.9952970297029703,16415,140,60,16084,False
roberta_v4,0.92,0.9938836050032112,0.991370808678501,0.9962834489593657,0.9938210578348987,0.9952970297029703,16415,140,60,16084,False
roberta_v4,0.93,0.993944768953179,0.9914930341511528,0.9962834489593657,0.9938824692578632,0.9953216663778807,16417,138,60,16084,False
roberta_v4,0.94,0.9940365148781308,0.991737066041808,0.9962215064420218,0.9939742282376935,0.995321376851955,16421,134,61,16083,False
roberta_v4,0.95,0.9940365148781308,0.9917977181621955,0.9961595639246779,0.9939738558051856,0.9952841281825946,16422,133,62,16082,False
roberta_v4,0.96,0.9941282608030827,0.9919812484579323,0.9961595639246779,0.9940660155767091,0.9953210872901916,16425,130,62,16082,False
roberta_v4,0.97,0.9941588427780667,0.9921031525695602,0.996097621407334,0.9940963743702285,0.9952961564646903,16427,128,63,16081,False
roberta_v4,0.98,0.9942200067280345,0.9922255815388412,0.996097621407334,0.9941578312880591,0.9953207976925839,16429,126,63,16081,False
roberta_v4,0.99,0.9942811706780024,0.9924696006419357,0.9959737363726462,0.9942185809244087,0.9952709310818674,16433,122,65,16079,False
xlm_roberta_v4,0.01,0.5251842563992782,0.5097624162770125,0.9994425173439049,0.675161101347393,0.8383734463981377,1038,15517,9,16135,False
xlm_roberta_v4,0.02,0.5571730022324842,0.5272002092323788,0.9988850346878098,0.6901480784045194,0.8472741793115044,2093,14462,18,16126,False
xlm_roberta_v4,0.03,0.5872656656166855,0.5447902571041948,0.9975222993062438,0.7047085594258709,0.8553582051499957,3099,13456,40,16104,False
xlm_roberta_v4,0.04,0.6144836233523961,0.5617624467565114,0.9966551040634292,0.7185281114634038,0.8630307451350597,4003,12552,54,16090,False
xlm_roberta_v4,0.05,0.6405088840637329,0.579101034495188,0.9951684836471755,0.7321530293708843,0.8701350751199645,4878,11677,78,16066,False
xlm_roberta_v4,0.06,0.6620385944524297,0.5943043365551975,0.9940535183349851,0.7438755881057779,0.8761834044922963,5600,10955,96,16048,False
xlm_roberta_v4,0.07,0.6818557142420257,0.6091320381705508,0.9924430128840436,0.7549178976134945,0.8815017770882162,6274,10281,122,16022,False
xlm_roberta_v4,0.08,0.697666595308725,0.6216752216518898,0.9902750247770069,0.7638318203535595,0.8852943782394896,6826,9729,157,15987,False
xlm_roberta_v4,0.09,0.7133551484754885,0.6345641718669264,0.9889122893954411,0.773067331670823,0.8895637153841868,7361,9194,179,15965,False
xlm_roberta_v4,0.1,0.7271476191932476,0.6463246616419482,0.9879831516352825,0.7814413796482289,0.8935173773724427,7827,8728,194,15950,False
xlm_roberta_v4,0.11,0.7393498272118414,0.6572702133806595,0.9864345887016849,0.788893567483219,0.8966274421485276,8251,8304,219,15925,False
xlm_roberta_v4,0.12,0.7512462154805958,0.6683055975794251,0.9850718533201189,0.7963445167751627,0.8997759471325759,8662,7893,241,15903,False
xlm_roberta_v4,0.13,0.7612159393253616,0.6780435711234515,0.9832135777998018,0.8025989786115184,0.9020185029436502,9018,7537,271,15873,False
xlm_roberta_v4,0.14,0.7712162451451114,0.6881216069489685,0.9814172447968286,0.8090071229799076,0.9043275761692218,9374,7181,300,15844,False
xlm_roberta_v4,0.15,0.780849567265054,0.698154851240399,0.9796828543111992,0.81529975771947,0.9065688409950705,9717,6838,328,15816,False
xlm_roberta_v4,0.16,0.7893207743356065,0.7075577483740749,0.9771432111000992,0.8207809776529046,0.9079554742088844,10035,6520,369,15775,False
xlm_roberta_v4,0.17,0.7970274320315606,0.7163139931740614,0.9750371655104063,0.8258873527637136,0.9093482455430902,10321,6234,403,15741,False
xlm_roberta_v4,0.18,0.8042141961527876,0.7248638168220848,0.972621407333994,0.8306617997143311,0.9103875321783901,10595,5960,442,15702,False
xlm_roberta_v4,0.19,0.8105446649744641,0.7325728178035439,0.9705773042616452,0.8349452481816002,0.9113592741231896,10835,5720,475,15669,False
xlm_roberta_v4,0.2,0.8167833878711888,0.7403987308803334,0.9684712586719524,0.8392152652907866,0.9122682132729628,11073,5482,509,15635,False
xlm_roberta_v4,0.21,0.8233279305177529,0.7487642174977204,0.9664271555996036,0.8437846461696547,0.9133270111107209,11320,5235,542,15602,False
xlm_roberta_v4,0.22,0.8284351203400716,0.755754103136836,0.9640733399405352,0.8472970765964396,0.9137020077492075,11525,5030,580,15564,False
xlm_roberta_v4,0.23,0.833725802012294,0.7630841810408374,0.9618434093161546,0.8510125229496067,0.9142184280247277,11734,4821,616,15528,False
xlm_roberta_v4,0.24,0.8387718278846448,0.7705285159749179,0.9590559960356789,0.8545173574700591,0.9143143970709815,11944,4611,661,15483,False
xlm_roberta_v4,0.25,0.843022722407413,0.777117833593396,0.956330525272547,0.8574602204881842,0.9141669528557725,12127,4428,705,15439,False
xlm_roberta_v4,0.26,0.8477935105049084,0.7841620438699171,0.9544103072348861,0.8609504651747548,0.9146927871772039,12314,4241,736,15408,False
xlm_roberta_v4,0.27,0.8526254625523716,0.7914157789099892,0.9525520317145689,0.8645397048489107,0.9152808694513552,12502,4053,766,15378,True
xlm_roberta_v4,0.28,0.8562952995504449,0.7978142076502732,0.9495787908820614,0.8671059701914647,0.9147760499337638,12670,3885,814,15330,False
xlm_roberta_v4,0.29,0.859598152848711,0.8038184400147268,0.946667492566898,0.8694143413829394,0.9141753101484645,12825,3730,861,15283,False
xlm_roberta_v4,0.3,0.8619835468974586,0.809022796110314,0.9430748265609514,0.8709206875840174,0.9128245098627016,12961,3594,919,15225,False
xlm_roberta_v4,0.31,0.8652558182207407,0.8149618976065257,0.9406590683845392,0.8733107136695613,0.9125105155630333,13107,3448,958,15186,False
xlm_roberta_v4,0.32,0.8680387779442796,0.8206560043372187,0.9376238850346879,0.875249356731909,0.9116368147818021,13247,3308,1007,15137,False
xlm_roberta_v4,0.33,0.8710052295177223,0.8264892685063513,0.9350222993062438,0.87741222971402,0.9110936745533559,13386,3169,1049,15095,False
xlm_roberta_v4,0.34,0.8736352793663414,0.8320800619263519,0.9321729435084242,0.8792871749926965,0.9102731605816458,13518,3037,1095,15049,False
xlm_roberta_v4,0.35,0.8759900914401052,0.8377381684081131,0.9287041625371655,0.8808789401016421,0.9089641458416694,13651,2904,1151,14993,False
xlm_roberta_v4,0.36,0.877243952414447,0.842345902009483,0.9243681863230921,0.8814530419373893,0.9067102513002478,13762,2793,1221,14923,False
xlm_roberta_v4,0.37,0.8789871249885317,0.8473069250498717,0.9208374628344896,0.8825432633797382,0.9051277992230976,13876,2679,1278,14866,False
xlm_roberta_v4,0.38,0.8808832074375363,0.8526109735736082,0.917306739345887,0.8837764449616566,0.9035938739398377,13995,2560,1335,14809,False
xlm_roberta_v4,0.39,0.8819229945869904,0.856752831832704,0.9135901883052527,0.8842591204772325,0.9016273184091159,14089,2466,1395,14749,False
xlm_roberta_v4,0.4,0.8835438392611394,0.8615050990505216,0.9104930624380575,0.885321929771728,0.9002547833116931,14192,2363,1445,14699,False
xlm_roberta_v4,0.41,0.8851341019603046,0.8667258732978094,0.9067765113974232,0.8862989647030333,0.8984729825939656,14304,2251,1505,14639,False
xlm_roberta_v4,0.42,0.8862962170096945,0.8717687888942077,0.9024405351833499,0.8868395422449477,0.8961347308335794,14412,2143,1575,14569,False
xlm_roberta_v4,0.43,0.8869078565093734,0.8752864551923772,0.8990336967294351,0.8870011611562671,0.8941817196086645,14487,2068,1630,14514,False
xlm_roberta_v4,0.44,0.888253463408667,0.8802825478017294,0.8954410307234886,0.8877970889885156,0.8923677127830317,14589,1966,1688,14456,False
xlm_roberta_v4,0.45,0.8879782256338115,0.8834408602150537,0.890609514370664,0.8870107035997409,0.8891664914472301,14658,1897,1766,14378,False
xlm_roberta_v4,0.46,0.888222881433683,0.8871117723637716,0.8863974231912785,0.8867544539116964,0.8865402009738932,14734,1821,1834,14310,False
xlm_roberta_v4,0.47,0.8881311355087311,0.8907247465264739,0.8815659068384539,0.8861216611668016,0.8833825756635301,14809,1746,1912,14232,False
xlm_roberta_v4,0.48,0.8884675372335545,0.8945507356191198,0.8775396432111001,0.885963540852381,0.8808899058609926,14885,1670,1977,14167,False
xlm_roberta_v4,0.49,0.888773356983394,0.8992020427705075,0.8725222993062438,0.8856612908296394,0.8777308358569809,14976,1579,2058,14086,False
xlm_roberta_v4,0.5,0.888773356983394,0.9028538298009405,0.8681243805748265,0.8851485773833959,0.8748548671019614,15047,1508,2129,14015,False
xlm_roberta_v4,0.51,0.8883452093336187,0.9059068165572812,0.8635406342913776,0.8842165350585102,0.8716938660664041,15107,1448,2203,13941,False
xlm_roberta_v4,0.52,0.887702987858956,0.9091863517060368,0.8582755203171457,0.8829977058373694,0.8679963917009121,15171,1384,2288,13856,False
xlm_roberta_v4,0.53,0.8862656350347106,0.9115055971385043,0.8523909811694748,0.8809577158221568,0.8635924340742787,15219,1336,2383,13761,False
xlm_roberta_v4,0.54,0.8857151594849996,0.9148110999665664,0.8474355797819624,0.879835364481173,0.8601048647697125,15281,1274,2463,13681,False
xlm_roberta_v4,0.55,0.8847059543105293,0.9180405405405405,0.8416129831516352,0.8781670113753878,0.8558632332191091,15342,1213,2557,13587,False
xlm_roberta_v4,0.56,0.8829627817364445,0.9202320027294438,0.8353567888999008,0.8757427189194454,0.8510557736239603,15386,1169,2658,13486,False
xlm_roberta_v4,0.57,0.8819229945869904,0.9235809366163183,0.8294722497522299,0.8740005874098489,0.8467277900727158,15447,1108,2753,13391,False
xlm_roberta_v4,0.58,0.879935166213034,0.9263084438241451,0.8222249752229931,0.8711688652621907,0.8411274174334018,15499,1056,2870,13274,False
xlm_roberta_v4,0.59,0.8784672314138047,0.9291255289139634,0.8160926660059464,0.8689486875082443,0.836444207425466,15550,1005,2969,13175,False
xlm_roberta_v4,0.6,0.8768463867396556,0.9316708229426434,0.8099603567888999,0.8665628417111236,0.8316902214702777,15596,959,3068,13076,False
xlm_roberta_v4,0.61,0.8747973944157313,0.9338902491718277,0.8032705649157582,0.8636696636696637,0.8263872957610053,15637,918,3176,12968,False
xlm_roberta_v4,0.62,0.8730236398666625,0.9369625419035126,0.7963949454905848,0.8609790397107079,0.821029911364275,15690,865,3287,12857,False
xlm_roberta_v4,0.63,0.8703630080430594,0.9386837644631144,0.7889618434093162,0.8573351731565308,0.8149593704011773,15723,832,3407,12737,False
xlm_roberta_v4,0.64,0.8681916878191993,0.9413036992840096,0.7817765113974232,0.8541553871142393,0.8092044521953221,15768,787,3523,12621,False
xlm_roberta_v4,0.65,0.8657757117954678,0.9434844940768128,0.7745292368681863,0.8506990509235637,0.8032995413020854,15806,749,3640,12504,False
xlm_roberta_v4,0.66,0.8629315881219609,0.9455226161369193,0.7665386521308226,0.8466748768472906,0.796701174289246,15842,713,3769,12375,False
xlm_roberta_v4,0.67,0.8605156120982294,0.9483626229000542,0.7587958374628345,0.8430542651663742,0.7903939710683545,15888,667,3894,12250,False
xlm_roberta_v4,0.68,0.8571210128750115,0.9505183788878416,0.7496283448959365,0.8382047374982684,0.7827133026336214,15925,630,4042,12102,False
xlm_roberta_v4,0.69,0.853481757851922,0.9524189049175101,0.740213082259663,0.8330138370917709,0.7747364599406144,15958,597,4194,11950,False
xlm_roberta_v4,0.7,0.849108535429218,0.9534789644012945,0.7299925668979187,0.8269014875105248,0.765896329416658,15980,575,4359,11785,False
xlm_roberta_v4,0.71,0.84470473103153,0.955540918821011,0.7189048562933598,0.8205019441498763,0.7563671437136675,16015,540,4538,11606,False
xlm_roberta_v4,0.72,0.8404538365087617,0.9568525796471277,0.7088082259663032,0.8143614560723055,0.7475664728555563,16039,516,4701,11443,False
xlm_roberta_v4,0.73,0.836417015810881,0.9585421799337355,0.6988974231912785,0.8083825900053735,0.7389288380682935,16067,488,4861,11283,False
xlm_roberta_v4,0.74,0.8326554328878559,0.960079324021383,0.6897299306243806,0.802753947083844,0.730892430488093,16092,463,5009,11135,False
xlm_roberta_v4,0.75,0.8279152267653445,0.9620419998242685,0.6782086223984143,0.7955676657584014,0.7207367326250379,16123,432,5195,10949,False
xlm_roberta_v4,0.76,0.8224716352182024,0.9637570646810801,0.6654484638255699,0.7872925140156095,0.7093617527039341,16151,404,5401,10743,False
xlm_roberta_v4,0.77,0.8165693140463011,0.9647306705753023,0.652316650148662,0.7783444198078344,0.6974911248874053,16170,385,5613,10531,False
xlm_roberta_v4,0.78,0.8115232881739503,0.9668818411451024,0.6401759167492567,0.7703201282003503,0.6865741048296021,16201,354,5809,10335,False
xlm_roberta_v4,0.79,0.8047340897275146,0.9685069611137782,0.6248141724479683,0.7595918521028653,0.6725473723513489,16227,328,6057,10087,False
xlm_roberta_v4,0.8,0.7991375883054528,0.9705188679245284,0.6117443012884044,0.7504559270516717,0.6605843321917808,16255,300,6268,9876,False
xlm_roberta_v4,0.81,0.7927153735588244,0.9722670431625655,0.5971878097125867,0.7399079048349961,0.6471164688825646,16280,275,6503,9641,False
xlm_roberta_v4,0.82,0.7855897733875654,0.9738507834388295,0.581330525272547,0.7280555447810403,0.6323016183148505,16303,252,6759,9385,False
xlm_roberta_v4,0.83,0.7778831156916114,0.9751738897806314,0.564482160555005,0.7150535525128486,0.6164012932725477,16323,232,7031,9113,False
xlm_roberta_v4,0.84,0.770910425395272,0.977064725989635,0.548872646184341,0.7028913655653829,0.6016022812139317,16347,208,7283,8861,False
xlm_roberta_v4,0.85,0.7628062020245268,0.979095270733379,0.5309093161546086,0.6884890352638766,0.5844129278603573,16372,183,7573,8571,False
xlm_roberta_v4,0.86,0.7549160524786691,0.9801559177888023,0.5139990089197225,0.6743600162535555,0.5680293529750007,16387,168,7846,8298,False
xlm_roberta_v4,0.87,0.7459249518333894,0.9815634218289085,0.49467294350842417,0.6578253706754531,0.5491528220926395,16405,150,8158,7986,False
xlm_roberta_v4,0.88,0.7356188262638002,0.9832452635648924,0.4725594648166501,0.6383299167468519,0.5273380797677473,16425,130,8515,7629,False
xlm_roberta_v4,0.89,0.724120003669837,0.9842284160435079,0.44840188305252726,0.6161113238861228,0.503190557617717,16439,116,8905,7239,False
xlm_roberta_v4,0.9,0.7122236154010826,0.9859988452655889,0.42312933597621405,0.5921463245492372,0.47766558514208995,16458,97,9313,6831,False
xlm_roberta_v4,0.91,0.6990427841830026,0.9871695779873242,0.3955649157581764,0.5648078538893557,0.4494334576676754,16472,83,9758,6386,False
xlm_roberta_v4,0.92,0.6848833297654362,0.9887847338466689,0.365894449950446,0.5341350935889321,0.4186392629340893,16488,67,10237,5907,False
xlm_roberta_v4,0.93,0.6691947765986728,0.9895239845616615,0.33349851337958375,0.4988649525133194,0.38447805532942,16498,57,10760,5384,False
xlm_roberta_v4,0.94,0.6520994525826478,0.9903331962155492,0.2982532210109019,0.45844044558697516,0.34671217488982975,16508,47,11329,4815,False
xlm_roberta_v4,0.95,0.6356157680663017,0.9916298535224366,0.2641848364717542,0.417216923453167,0.3096098842864817,16519,36,11879,4265,False
xlm_roberta_v4,0.96,0.6145753692773479,0.9924895688456189,0.22101090188305253,0.36151780738639244,0.2616948555837526,16528,27,12576,3568,False
xlm_roberta_v4,0.97,0.5915471421144377,0.9939759036144579,0.17374876114965312,0.2957924707371085,0.20809222825603133,16538,17,13339,2805,False
xlm_roberta_v4,0.98,0.5647879140034864,0.9948266942576306,0.11911546085232903,0.2127565414615257,0.14456690072020328,16545,10,14221,1923,False
xlm_roberta_v4,0.99,0.5349093244441726,0.9936708860759493,0.05834985133795838,0.11022700678680085,0.07188205848238813,16549,6,15202,942,False
