model,threshold,precision,recall,f1,f2,fp,fn,is_selected
random_forest,0.63,0.5207585420450226,0.7637512388503469,0.6192712387936014,0.698559822328986,11347,3814,False
random_forest,0.64,0.521291711517761,0.7499380574826561,0.6150524524371968,0.6894568398993178,11118,4037,False
random_forest,0.65,0.5219361936193619,0.7347001982160555,0.6103064138516555,0.6793163881284292,10864,4283,False
random_forest,0.66,0.5226320767463857,0.7187809712586719,0.605210316322007,0.6685949365629934,10599,4540,False
random_forest,0.67,0.5244284660766961,0.7047819623389494,0.6013742071881607,0.6594260014836796,10318,4766,False
random_forest,0.68,0.5254974242639067,0.6887388503468781,0.5961450821649733,0.6484516241908206,10040,5025,False
random_forest,0.69,0.5262544889837911,0.6717046580773043,0.5901496598639456,0.6365194524664836,9762,5300,False
random_forest,0.7,0.5274560702875399,0.6544846382556987,0.5841441839893853,0.6244090393343419,9466,5578,False
random_forest,0.71,0.5275097515910491,0.6366451932606542,0.576961940047154,0.6113490364025695,9206,5866,False
random_forest,0.72,0.529464663563267,0.6199826560951437,0.5711595526135586,0.5994849065644465,8895,6135,False
random_forest,0.73,0.5299945265462507,0.5997893954410307,0.5627360957749753,0.5843975569128262,8587,6461,False
random_forest,0.74,0.5305438855455887,0.5788528245787908,0.5536465430416494,0.5684998174960457,8269,6799,False
random_forest,0.75,0.5318130796951616,0.5576065411298315,0.5444044631247921,0.5522496104437874,7925,7142,False
random_forest,0.76,0.5327848722986247,0.5375371655104063,0.5351504686729156,0.5365799366838148,7610,7466,False
random_forest,0.77,0.5339216062408082,0.5172200198216056,0.5254381273007582,0.5204762201583245,7289,7794,False
random_forest,0.78,0.5342,0.49634539147670964,0.5145774466992037,0.5034809490298583,6987,8131,False
random_forest,0.79,0.5346687211093991,0.4728691774033697,0.501873644073368,0.48405914728485555,6644,8510,False
random_forest,0.8,0.5346775980500775,0.44840188305252726,0.4877539332277735,0.4633553094796134,6300,8905,False
random_forest,0.81,0.5373787926180794,0.42566897918731417,0.47504493294621875,0.4441342226358513,5916,9272,False
random_forest,0.82,0.5360653006829919,0.39866204162537167,0.45726465364120783,0.4202031809041289,5570,9708,False
random_forest,0.83,0.5372695698637456,0.373699207135778,0.4407993278047711,0.3979288965107842,5196,10111,False
random_forest,0.84,0.5400613379336784,0.34904608523290387,0.4240349160960193,0.37561658445540597,4799,10509,False
random_forest,0.85,0.542224992209411,0.32333994053518333,0.4051065150750844,0.35173780035847607,4407,10924,False
random_forest,0.86,0.5428766655278442,0.29527998017839446,0.3825075225677031,0.3249178674155159,4014,11377,False
random_forest,0.87,0.5507787360020595,0.26505203171456887,0.3578806506920922,0.29573571083005046,3490,11865,False
random_forest,0.88,0.5573889130120133,0.2385406342913776,0.3340996833383941,0.2693572078058334,3058,12293,False
random_forest,0.89,0.5602469959946595,0.2079410307234886,0.30330683050234913,0.23785568529645165,2635,12787,False
random_forest,0.9,0.5606589147286821,0.17919970267591676,0.2715921892602328,0.20742514626591718,2267,13251,False
random_forest,0.91,0.5607734806629834,0.15089197224975223,0.2377977352596642,0.1767266395821242,1908,13708,False
random_forest,0.92,0.5596638655462185,0.1237611496531219,0.2026985898346353,0.14659701229712677,1572,14146,False
random_forest,0.93,0.5579278963948198,0.09873637264618434,0.1677806431240461,0.11819138997226877,1263,14550,False
random_forest,0.94,0.5591647331786543,0.07464073339940536,0.13170118585715065,0.0902878722033238,950,14939,False
random_forest,0.95,0.5675324675324676,0.05413776015857284,0.09884641483827189,0.06609595256821345,666,15270,False
random_forest,0.96,0.5686695278969958,0.032829534192269576,0.06207542750058562,0.040453074433656956,402,15614,False
random_forest,0.97,0.5819672131147541,0.01759167492566898,0.034151034151034154,0.021824664945284643,204,15860,False
random_forest,0.98,0.634703196347032,0.008610009910802775,0.016989549593595308,0.010726136275947219,80,16005,False
random_forest,0.99,0.6338028169014085,0.0027874132804757185,0.005550416281221091,0.0034804399276068495,26,16099,False
distilbert_v4,0.01,0.9633592349073521,0.9983275520317145,0.9805317272008274,0.9911322657614444,613,27,False
distilbert_v4,0.02,0.97259281617869,0.9979558969276512,0.9851111314928613,0.9927780037219162,454,33,False
distilbert_v4,0.03,0.9758904773443179,0.9978939544103073,0.9867695700110254,0.9934142370874649,398,34,False
distilbert_v4,0.04,0.978259549401834,0.9978320118929633,0.9879488516144859,0.9938551139518528,358,35,False
distilbert_v4,0.05,0.9793300504589945,0.9978320118929633,0.9884944620010432,0.9940759024992286,340,35,False
distilbert_v4,0.06,0.9801034377852145,0.9977700693756194,0.9888578532183309,0.9941859747441706,327,36,False
distilbert_v4,0.07,0.9808758146050307,0.9975842418235877,0.9891594754783036,0.9941971726649793,314,39,False
distilbert_v4,0.08,0.9815322728103858,0.9975222993062438,0.9894626893183005,0.9942827507007643,303,40,False
distilbert_v4,0.09,0.9821286977737115,0.997398414271556,0.9897046620977903,0.9943066035988193,293,42,False
distilbert_v4,0.1,0.9826670735428745,0.9973364717542121,0.9899474315226413,0.9943676585022418,284,43,False
distilbert_v4,0.11,0.9829670329670329,0.9973364717542121,0.990099618743082,0.9944290725826375,279,43,False
distilbert_v4,0.12,0.9831460674157303,0.9972745292368682,0.990159901599016,0.9944164443126792,276,44,False
distilbert_v4,0.13,0.9833852544132918,0.9972125867195243,0.9902506535445179,0.9944160994230793,272,45,False
distilbert_v4,0.14,0.9838059154241017,0.9972125867195243,0.990463885812723,0.9945021003212255,265,45,False
distilbert_v4,0.15,0.9838049257471124,0.9971506442021804,0.9904328298520318,0.9944526124612363,265,46,False
distilbert_v4,0.16,0.9842259721203228,0.9971506442021804,0.9906461538461538,0.9945386250185341,258,46,False
distilbert_v4,0.17,0.9843453800525898,0.9970887016848364,0.9906760624057606,0.9945137095478753,256,47,False
distilbert_v4,0.18,0.9847057384069497,0.9970267591674926,0.990827947060634,0.9945379501248115,250,48,False
distilbert_v4,0.19,0.9850070375130041,0.9970267591674926,0.9909804525165461,0.9945994043278915,245,48,False
distilbert_v4,0.2,0.9851266984943078,0.9969648166501487,0.9910104057631919,0.9945744864918308,243,49,False
distilbert_v4,0.21,0.9856084267254578,0.9969028741328048,0.9912234779663105,0.9946233236511959,235,50,False
distilbert_v4,0.22,0.9870496532253115,0.9961595639246779,0.991583685297654,0.9943241538784948,211,62,False
distilbert_v4,0.23,0.987110238153695,0.9961595639246779,0.9916142557651991,0.994336449522679,210,62,False
distilbert_v4,0.24,0.9871708305199189,0.9961595639246779,0.991644828117774,0.9943487454709585,209,62,False
distilbert_v4,0.25,0.9871708305199189,0.9961595639246779,0.991644828117774,0.9943487454709585,209,62,False
distilbert_v4,0.26,0.9872306464485235,0.996097621407334,0.991644312891191,0.9943115068323749,208,63,False
distilbert_v4,0.27,0.9872306464485235,0.996097621407334,0.991644312891191,0.9943115068323749,208,63,False
distilbert_v4,0.28,0.9873518757291091,0.996097621407334,0.9917054669914588,0.9943360993284939,206,63,False
distilbert_v4,0.29,0.9875337754851388,0.996097621407334,0.9917972122856791,0.9943729903536977,203,63,False
distilbert_v4,0.3,0.9875944236320089,0.996097621407334,0.991827797822802,0.9943852879704176,202,63,False
distilbert_v4,0.31,0.9877764127764128,0.996097621407334,0.9919195657537626,0.9944221826456912,199,63,False
distilbert_v4,0.32,0.9879577291717867,0.9960356788899901,0.9919802590993214,0.994409538415871,196,64,False
distilbert_v4,0.33,0.9879577291717867,0.9960356788899901,0.9919802590993214,0.994409538415871,196,64,False
distilbert_v4,0.34,0.9881398635777054,0.9960356788899901,0.9920720609556714,0.9944464371853703,193,64,False
distilbert_v4,0.35,0.9881398635777054,0.9960356788899901,0.9920720609556714,0.9944464371853703,193,64,False
distilbert_v4,0.36,0.9882005899705014,0.9960356788899901,0.9921026653504442,0.9944587373837325,192,64,False
distilbert_v4,0.37,0.9882613238276688,0.9960356788899901,0.992133271633503,0.994471037886378,191,64,False
distilbert_v4,0.38,0.988503627197836,0.9959737363726462,0.9922246220302375,0.9944706959253853,187,65,False
distilbert_v4,0.39,0.988503627197836,0.9959737363726462,0.9922246220302375,0.9944706959253853,187,65,False
distilbert_v4,0.4,0.9885636989670438,0.9959117938553023,0.9922241421871143,0.9944334487877289,186,66,False
distilbert_v4,0.41,0.9886237855122371,0.9958498513379583,0.9922236622847621,0.9943961998070214,185,67,False
distilbert_v4,0.42,0.9887440029523926,0.9957259663032706,0.992222702302327,0.9943216963159067,183,69,False
distilbert_v4,0.43,0.9887440029523926,0.9957259663032706,0.992222702302327,0.9943216963159067,183,69,False
distilbert_v4,0.44,0.9889873261966285,0.9957259663032706,0.9923452064942281,0.9943709018928616,179,69,False
distilbert_v4,0.45,0.9891090327344327,0.9957259663032706,0.9924064699345598,0.9943955065076459,177,69,False
distilbert_v4,0.46,0.9891692307692308,0.9956640237859267,0.9924060011113169,0.9943582510578279,176,70,False
distilbert_v4,0.47,0.9892909896602659,0.9956640237859267,0.9924672758705854,0.9943828565772542,174,70,False
distilbert_v4,0.48,0.989351880347141,0.9956640237859267,0.9924979160878021,0.9943951597936231,173,70,False
distilbert_v4,0.49,0.9894127785300997,0.9956640237859267,0.9925285581969744,0.9944074633144441,172,70,False
distilbert_v4,0.5,0.9895345973898054,0.9956640237859267,0.9925898480918859,0.9944320712694877,170,70,False
distilbert_v4,0.51,0.9895955180693222,0.9956640237859267,0.9926204958779757,0.994444375703733,169,70,False
distilbert_v4,0.52,0.9896564462504618,0.9956640237859267,0.9926511455567221,0.9944566804424757,168,70,False
distilbert_v4,0.53,0.9896564462504618,0.9956640237859267,0.9926511455567221,0.9944566804424757,168,70,False
distilbert_v4,0.54,0.9897783251231527,0.9956640237859267,0.9927124505928854,0.9944812908334983,166,70,False
distilbert_v4,0.55,0.989961199729014,0.9956640237859267,0.9928044223464377,0.9945182087040452,163,70,False
distilbert_v4,0.56,0.989961199729014,0.9956640237859267,0.9928044223464377,0.9945182087040452,163,70,False
distilbert_v4,0.57,0.989961199729014,0.9956640237859267,0.9928044223464377,0.9945182087040452,163,70,False
distilbert_v4,0.58,0.9900221729490022,0.9956640237859267,0.9928350833848054,0.9945305152700094,162,70,False
distilbert_v4,0.59,0.9900215583615645,0.9956020812685827,0.992803977886902,0.9944809493757037,162,71,False
distilbert_v4,0.6,0.9900825428113835,0.9956020812685827,0.9928346408054852,0.9944932557851751,161,71,False
distilbert_v4,0.61,0.9902045342533268,0.9956020812685827,0.9928959723251791,0.9945178695178695,159,71,False
distilbert_v4,0.62,0.9902655412482287,0.9956020812685827,0.992926640926641,0.9945301768411152,158,71,False
distilbert_v4,0.63,0.9903259597017684,0.9955401387512388,0.9929262039353782,0.994492915042386,157,72,False
distilbert_v4,0.64,0.9903863930486226,0.995478196233895,0.9929257668901177,0.9944556513990818,156,73,False
distilbert_v4,0.65,0.9904474300505361,0.995478196233895,0.9929564411492122,0.9944679587138933,155,73,False
distilbert_v4,0.66,0.990569526627219,0.995478196233895,0.9930177953534355,0.9944925742574258,153,73,False
distilbert_v4,0.67,0.9907527279452562,0.995478196233895,0.9931098408774911,0.994529499857668,150,73,False
distilbert_v4,0.68,0.9908138101109741,0.995478196233895,0.9931405265109381,0.9945418090004455,149,73,False
distilbert_v4,0.69,0.9910582141095214,0.995478196233895,0.9932632880098887,0.9945910486186751,145,73,False
distilbert_v4,0.7,0.9911193339500463,0.995478196233895,0.9932939831267963,0.9946033592850689,144,73,False
distilbert_v4,0.71,0.9912415962499229,0.995478196233895,0.9933553790524462,0.9946279815321393,142,73,False
distilbert_v4,0.72,0.9913027387120651,0.995478196233895,0.9933860798615404,0.9946402931128385,141,73,False
distilbert_v4,0.73,0.9913638887175374,0.995478196233895,0.9934167825683821,0.994652604998329,140,73,False
distilbert_v4,0.74,0.991425046267736,0.995478196233895,0.993447487173147,0.9946649171886218,139,73,False
distilbert_v4,0.75,0.9915473840078973,0.995478196233895,0.9935089020771514,0.9946895424836601,137,73,False
distilbert_v4,0.76,0.9915473840078973,0.995478196233895,0.9935089020771514,0.9946895424836601,137,73,False
distilbert_v4,0.77,0.9916697519437245,0.995478196233895,0.9935703245749613,0.9947141689980441,135,73,False
distilbert_v4,0.78,0.9916697519437245,0.995478196233895,0.9935703245749613,0.9947141689980441,135,73,False
distilbert_v4,0.79,0.9917921500863984,0.995478196233895,0.9936317546679857,0.9947387967318643,133,73,False
distilbert_v4,0.8,0.9919145784471053,0.995478196233895,0.9936931923576331,0.9947634256852114,131,73,False
distilbert_v4,0.81,0.9922820449493702,0.995478196233895,0.9938775510204082,0.994837319863319,125,73,True
distilbert_v4,0.82,0.9923428430282821,0.9954162537165511,0.9938771723668749,0.9948000495233379,124,74,False
distilbert_v4,0.83,0.9923428430282821,0.9954162537165511,0.9938771723668749,0.9948000495233379,124,74,False
distilbert_v4,0.84,0.9924036561264822,0.9953543111992071,0.9938767936665017,0.9947627773375595,123,75,False
distilbert_v4,0.85,0.9924031869557162,0.9952923686818632,0.9938456780578321,0.9947131873166021,123,76,False
distilbert_v4,0.86,0.9925253274030146,0.9952304261645193,0.993876036125201,0.994688227428062,121,77,False
distilbert_v4,0.87,0.9925861855924873,0.9951684836471755,0.9938756572842561,0.9946509497040688,120,78,False
distilbert_v4,0.88,0.9926470588235294,0.9951065411298315,0.9938752783964365,0.9946136701337296,119,79,False
distilbert_v4,0.89,0.9927083977012915,0.9951065411298315,0.9939060228292139,0.9946259859582214,118,79,False
distilbert_v4,0.9,0.9928915811595994,0.9949826560951437,0.9939360188107171,0.9945637367808405,115,81,False
distilbert_v4,0.91,0.9930757341576507,0.9949826560951437,0.9940282805779882,0.9946006860596154,112,81,False
distilbert_v4,0.92,0.9931968581854166,0.9947348860257681,0.9939652771330424,0.994426899498421,110,85,False
distilbert_v4,0.93,0.9934422172729522,0.9946729435084242,0.9940571994552433,0.9944265543720585,106,86,False
distilbert_v4,0.94,0.9935643564356436,0.9945490584737364,0.9940564635958395,0.9943519619500595,104,88,False
distilbert_v4,0.95,0.9938707280832095,0.9943632309217046,0.9941169185038394,0.9942646913090873,99,91,False
distilbert_v4,0.96,0.9944850663031355,0.994115460852329,0.9943002292299115,0.9941893599623361,89,95,False
distilbert_v4,0.97,0.9947926352984936,0.9939915758176412,0.9943919442292797,0.9941516844883344,84,97,False
distilbert_v4,0.98,0.9955925259171892,0.9934340931615461,0.9945121384057297,0.9938650306748467,71,106,False
distilbert_v4,0.99,0.9967639554421557,0.992133300297324,0.9944432372023717,0.9930559861119722,52,127,False
roberta_v4,0.01,0.9832753463956541,0.9978320118929633,0.9905001998339841,0.9948863004730789,274,35,False
roberta_v4,0.02,0.9865245620482666,0.9976461843409317,0.9920542038805051,0.995401844206571,220,38,False
roberta_v4,0.03,0.9876096423971048,0.9973364717542121,0.9924492248898203,0.9953758083062353,202,43,False
roberta_v4,0.04,0.9882150748833783,0.9972745292368682,0.9927241336786287,0.9954493742889647,192,44,False
roberta_v4,0.05,0.9884563428711777,0.9971506442021804,0.9927844588344126,0.9953995696371596,188,46,False
roberta_v4,0.06,0.988881380920204,0.9971506442021804,0.9929987971501711,0.9954857460886772,181,46,False
roberta_v4,0.07,0.9891230873225588,0.9970267591674926,0.9930591973347318,0.9954359361278433,177,48,False
roberta_v4,0.08,0.9891230873225588,0.9970267591674926,0.9930591973347318,0.9954359361278433,177,48,False
roberta_v4,0.09,0.9893054701905347,0.9970267591674926,0.993151107546122,0.9954728743537096,174,48,False
roberta_v4,0.1,0.9894879203295014,0.9970267591674926,0.9932430347721453,0.9955098153210544,171,48,False
roberta_v4,0.11,0.9895487519980327,0.9970267591674926,0.9932736809626659,0.9955221295861062,170,48,False
roberta_v4,0.12,0.9897921534866561,0.9970267591674926,0.9933962846386472,0.9955713896929662,166,48,False
roberta_v4,0.13,0.9898530225693377,0.9970267591674926,0.9934269402869927,0.9955837054814008,165,48,False
roberta_v4,0.14,0.9899132787994341,0.9969648166501487,0.9934265345801314,0.9955464835776582,164,49,False
roberta_v4,0.15,0.9900350618195239,0.9969648166501487,0.9934878553131076,0.9955711157571784,162,49,False
roberta_v4,0.16,0.9900350618195239,0.9969648166501487,0.9934878553131076,0.9955711157571784,162,49,False
roberta_v4,0.17,0.9900959645669292,0.9969648166501487,0.9935185185185185,0.995583432304038,161,49,False
roberta_v4,0.18,0.9901568748077515,0.9969648166501487,0.9935491836167782,0.9955957491556457,160,49,True
roberta_v4,0.19,0.9901562692260367,0.9969028741328048,0.9935181184023705,0.9955462080910553,160,50,False
roberta_v4,0.2,0.9901562692260367,0.9969028741328048,0.9935181184023705,0.9955462080910553,160,50,False
roberta_v4,0.21,0.9901562692260367,0.9969028741328048,0.9935181184023705,0.9955462080910553,160,50,False
roberta_v4,0.22,0.9901562692260367,0.9969028741328048,0.9935181184023705,0.9955462080910553,160,50,False
roberta_v4,0.23,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,159,50,False
roberta_v4,0.24,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,159,50,False
roberta_v4,0.25,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,159,50,False
roberta_v4,0.26,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,159,50,False
roberta_v4,0.27,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,159,50,False
roberta_v4,0.28,0.9902171906724913,0.9969028741328048,0.9935487853813625,0.9955585247868958,159,50,False
roberta_v4,0.29,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,159,51,False
roberta_v4,0.3,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,159,51,False
roberta_v4,0.31,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,159,51,False
roberta_v4,0.32,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,159,51,False
roberta_v4,0.33,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,159,51,False
roberta_v4,0.34,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,159,51,False
roberta_v4,0.35,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,159,51,False
roberta_v4,0.36,0.9902165887275413,0.9968409316154608,0.9935177182368193,0.9955089820359282,159,51,False
roberta_v4,0.37,0.9902775213832995,0.9968409316154608,0.9935483870967742,0.9955212985759709,158,51,False
roberta_v4,0.38,0.9902775213832995,0.9968409316154608,0.9935483870967742,0.9955212985759709,158,51,False
roberta_v4,0.39,0.9903994091944119,0.9968409316154608,0.9936097304973297,0.995545932570368,156,51,False
roberta_v4,0.4,0.9903988183161004,0.9967789890981169,0.993578661397876,0.9954963872117193,156,52,False
roberta_v4,0.41,0.9903988183161004,0.9967789890981169,0.993578661397876,0.9954963872117193,156,52,False
roberta_v4,0.42,0.9903976363412532,0.9966551040634292,0.9935165174436554,0.9953972928163124,156,54,False
roberta_v4,0.43,0.9903970452446906,0.9965931615460852,0.9934854425885331,0.9953477437794632,156,55,False
roberta_v4,0.44,0.9903970452446906,0.9965931615460852,0.9934854425885331,0.9953477437794632,156,55,False
roberta_v4,0.45,0.9904580152671756,0.9965931615460852,0.9935161170804001,0.9953600593912398,155,55,False
roberta_v4,0.46,0.9905189927968971,0.9965931615460852,0.9935467934665143,0.9953723753077865,154,55,False
roberta_v4,0.47,0.990579977835242,0.9965931615460852,0.9935774717470512,0.9953846915291148,153,55,False
roberta_v4,0.48,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,152,55,False
roberta_v4,0.49,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,152,55,False
roberta_v4,0.5,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,152,55,False
roberta_v4,0.51,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,152,55,False
roberta_v4,0.52,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,152,55,False
roberta_v4,0.53,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,152,55,False
roberta_v4,0.54,0.9906409703835971,0.9965931615460852,0.9936081519221862,0.9953970080552359,152,55,False
roberta_v4,0.55,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,151,55,False
roberta_v4,0.56,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,151,55,False
roberta_v4,0.57,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,151,55,False
roberta_v4,0.58,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,151,55,False
roberta_v4,0.59,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,151,55,False
roberta_v4,0.6,0.9907019704433497,0.9965931615460852,0.9936388339920948,0.9954093248861612,151,55,False
roberta_v4,0.61,0.9907629780158876,0.9965931615460852,0.9936695179569527,0.9954216420219019,150,55,False
roberta_v4,0.62,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,149,55,False
roberta_v4,0.63,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,149,55,False
roberta_v4,0.64,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,149,55,False
roberta_v4,0.65,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,149,55,False
roberta_v4,0.66,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,149,55,False
roberta_v4,0.67,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,149,55,False
roberta_v4,0.68,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,149,55,False
roberta_v4,0.69,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,149,55,False
roberta_v4,0.7,0.9908239931025988,0.9965931615460852,0.9937002038169354,0.9954339594624694,149,55,False
roberta_v4,0.71,0.9908850157048716,0.9965931615460852,0.9937308915722183,0.9954462772078749,148,55,False
roberta_v4,0.72,0.9908844542990884,0.9965312190287413,0.9936998147004323,0.9953967232589219,148,56,False
roberta_v4,0.73,0.9908844542990884,0.9965312190287413,0.9936998147004323,0.9953967232589219,148,56,False
roberta_v4,0.74,0.9908844542990884,0.9965312190287413,0.9936998147004323,0.9953967232589219,148,56,False
roberta_v4,0.75,0.9908844542990884,0.9965312190287413,0.9936998147004323,0.9953967232589219,148,56,False
roberta_v4,0.76,0.9909454881429012,0.9965312190287413,0.9937305043392323,0.9954090408483993,147,56,False
roberta_v4,0.77,0.9909454881429012,0.9965312190287413,0.9937305043392323,0.9954090408483993,147,56,False
roberta_v4,0.78,0.9910065295059751,0.9965312190287413,0.9937611958737415,0.9954213587427299,146,56,False
roberta_v4,0.79,0.9910059754820427,0.9964692765113974,0.9937301170584056,0.9953718026457449,146,57,False
roberta_v4,0.8,0.9910059754820427,0.9964692765113974,0.9937301170584056,0.9953718026457449,146,57,False
roberta_v4,0.81,0.9910059754820427,0.9964692765113974,0.9937301170584056,0.9953718026457449,146,57,False
roberta_v4,0.82,0.9910059754820427,0.9964692765113974,0.9937301170584056,0.9953718026457449,146,57,False
roberta_v4,0.83,0.9910664777278049,0.9964073339940536,0.9937297297297297,0.9953345625997748,145,58,False
roberta_v4,0.84,0.9911275415896488,0.9964073339940536,0.9937604250324334,0.9953468801821647,144,58,False
roberta_v4,0.85,0.9911275415896488,0.9964073339940536,0.9937604250324334,0.9953468801821647,144,58,False
roberta_v4,0.86,0.9912491526468232,0.9963453914767096,0.9937907386240771,0.9953219558679752,142,59,False
roberta_v4,0.87,0.9913102428201652,0.9963453914767096,0.9938214396045721,0.9953342739041113,141,59,False
roberta_v4,0.88,0.9913102428201652,0.9963453914767096,0.9938214396045721,0.9953342739041113,141,59,False
roberta_v4,0.89,0.991370808678501,0.9962834489593657,0.9938210578348987,0.9952970297029703,140,60,False
roberta_v4,0.9,0.991370808678501,0.9962834489593657,0.9938210578348987,0.9952970297029703,140,60,False
roberta_v4,0.91,0.991370808678501,0.9962834489593657,0.9938210578348987,0.9952970297029703,140,60,False
roberta_v4,0.92,0.991370808678501,0.9962834489593657,0.9938210578348987,0.9952970297029703,140,60,False
roberta_v4,0.93,0.9914930341511528,0.9962834489593657,0.9938824692578632,0.9953216663778807,138,60,False
roberta_v4,0.94,0.991737066041808,0.9962215064420218,0.9939742282376935,0.995321376851955,134,61,False
roberta_v4,0.95,0.9917977181621955,0.9961595639246779,0.9939738558051856,0.9952841281825946,133,62,False
roberta_v4,0.96,0.9919812484579323,0.9961595639246779,0.9940660155767091,0.9953210872901916,130,62,False
roberta_v4,0.97,0.9921031525695602,0.996097621407334,0.9940963743702285,0.9952961564646903,128,63,False
roberta_v4,0.98,0.9922255815388412,0.996097621407334,0.9941578312880591,0.9953207976925839,126,63,False
roberta_v4,0.99,0.9924696006419357,0.9959737363726462,0.9942185809244087,0.9952709310818674,122,65,False
xlm_roberta_v4,0.01,0.5097624162770125,0.9994425173439049,0.675161101347393,0.8383734463981377,15517,9,False
xlm_roberta_v4,0.02,0.5272002092323788,0.9988850346878098,0.6901480784045194,0.8472741793115044,14462,18,False
xlm_roberta_v4,0.03,0.5447902571041948,0.9975222993062438,0.7047085594258709,0.8553582051499957,13456,40,False
xlm_roberta_v4,0.04,0.5617624467565114,0.9966551040634292,0.7185281114634038,0.8630307451350597,12552,54,False
xlm_roberta_v4,0.05,0.579101034495188,0.9951684836471755,0.7321530293708843,0.8701350751199645,11677,78,False
xlm_roberta_v4,0.06,0.5943043365551975,0.9940535183349851,0.7438755881057779,0.8761834044922963,10955,96,False
xlm_roberta_v4,0.07,0.6091320381705508,0.9924430128840436,0.7549178976134945,0.8815017770882162,10281,122,False
xlm_roberta_v4,0.08,0.6216752216518898,0.9902750247770069,0.7638318203535595,0.8852943782394896,9729,157,False
xlm_roberta_v4,0.09,0.6345641718669264,0.9889122893954411,0.773067331670823,0.8895637153841868,9194,179,False
xlm_roberta_v4,0.1,0.6463246616419482,0.9879831516352825,0.7814413796482289,0.8935173773724427,8728,194,False
xlm_roberta_v4,0.11,0.6572702133806595,0.9864345887016849,0.788893567483219,0.8966274421485276,8304,219,False
xlm_roberta_v4,0.12,0.6683055975794251,0.9850718533201189,0.7963445167751627,0.8997759471325759,7893,241,False
xlm_roberta_v4,0.13,0.6780435711234515,0.9832135777998018,0.8025989786115184,0.9020185029436502,7537,271,False
xlm_roberta_v4,0.14,0.6881216069489685,0.9814172447968286,0.8090071229799076,0.9043275761692218,7181,300,False
xlm_roberta_v4,0.15,0.698154851240399,0.9796828543111992,0.81529975771947,0.9065688409950705,6838,328,False
xlm_roberta_v4,0.16,0.7075577483740749,0.9771432111000992,0.8207809776529046,0.9079554742088844,6520,369,False
xlm_roberta_v4,0.17,0.7163139931740614,0.9750371655104063,0.8258873527637136,0.9093482455430902,6234,403,False
xlm_roberta_v4,0.18,0.7248638168220848,0.972621407333994,0.8306617997143311,0.9103875321783901,5960,442,False
xlm_roberta_v4,0.19,0.7325728178035439,0.9705773042616452,0.8349452481816002,0.9113592741231896,5720,475,False
xlm_roberta_v4,0.2,0.7403987308803334,0.9684712586719524,0.8392152652907866,0.9122682132729628,5482,509,False
xlm_roberta_v4,0.21,0.7487642174977204,0.9664271555996036,0.8437846461696547,0.9133270111107209,5235,542,False
xlm_roberta_v4,0.22,0.755754103136836,0.9640733399405352,0.8472970765964396,0.9137020077492075,5030,580,False
xlm_roberta_v4,0.23,0.7630841810408374,0.9618434093161546,0.8510125229496067,0.9142184280247277,4821,616,False
xlm_roberta_v4,0.24,0.7705285159749179,0.9590559960356789,0.8545173574700591,0.9143143970709815,4611,661,False
xlm_roberta_v4,0.25,0.777117833593396,0.956330525272547,0.8574602204881842,0.9141669528557725,4428,705,False
xlm_roberta_v4,0.26,0.7841620438699171,0.9544103072348861,0.8609504651747548,0.9146927871772039,4241,736,False
