model,threshold,accuracy,precision,recall,f1,f2,roc_auc,average_precision,tn,fp,fn,tp,false_positive_rate,false_negative_rate
linear_svm,0.06,0.49038461538461536,0.4721115537848606,1.0,0.6414073071718539,0.8172413793103448,0.8237241132531198,0.8084969580092642,18,265,0,237,0.9363957597173145,0.0
linear_svm,0.07,0.49615384615384617,0.4749498997995992,1.0,0.6440217391304348,0.8189357290946786,0.8237241132531198,0.8084969580092642,21,262,0,237,0.9257950530035336,0.0
linear_svm,0.08,0.5057692307692307,0.4797570850202429,1.0,0.6484268125854993,0.8217753120665742,0.8237241132531198,0.8084969580092642,26,257,0,237,0.9081272084805654,0.0
linear_svm,0.09,0.5057692307692307,0.4797570850202429,1.0,0.6484268125854993,0.8217753120665742,0.8237241132531198,0.8084969580092642,26,257,0,237,0.9081272084805654,0.0
linear_svm,0.1,0.5096153846153846,0.4817073170731707,1.0,0.6502057613168725,0.8229166666666666,0.8237241132531198,0.8084969580092642,28,255,0,237,0.901060070671378,0.0
linear_svm,0.11,0.5134615384615384,0.48367346938775513,1.0,0.6519944979367263,0.8240611961057024,0.8237241132531198,0.8084969580092642,30,253,0,237,0.8939929328621908,0.0
linear_svm,0.12,0.5153846153846153,0.48466257668711654,1.0,0.6528925619834711,0.824634655532359,0.8237241132531198,0.8084969580092642,31,252,0,237,0.8904593639575972,0.0
linear_svm,0.13,0.5192307692307693,0.486652977412731,1.0,0.6546961325966851,0.8257839721254355,0.8237241132531198,0.8084969580092642,33,250,0,237,0.8833922261484098,0.0
linear_svm,0.14,0.5230769230769231,0.488659793814433,1.0,0.6565096952908587,0.8269364968597348,0.8237241132531198,0.8084969580092642,35,248,0,237,0.8763250883392226,0.0
linear_svm,0.15,0.525,0.4896694214876033,1.0,0.6574202496532594,0.827513966480447,0.8237241132531198,0.8084969580092642,36,247,0,237,0.872791519434629,0.0
linear_svm,0.16,0.5288461538461539,0.491701244813278,1.0,0.6592489568845619,0.8286713286713286,0.8237241132531198,0.8084969580092642,38,245,0,237,0.8657243816254417,0.0
linear_svm,0.17,0.5307692307692308,0.49269311064718163,0.9957805907172996,0.659217877094972,0.8269096005606167,0.8237241132531198,0.8084969580092642,40,243,1,236,0.8586572438162544,0.004219409282700422
linear_svm,0.18,0.5365384615384615,0.4957983193277311,0.9957805907172996,0.6619915848527349,0.8286516853932584,0.8237241132531198,0.8084969580092642,43,240,1,236,0.8480565371024735,0.004219409282700422
linear_svm,0.19,0.5423076923076923,0.4989429175475687,0.9957805907172996,0.6647887323943662,0.8304011259676284,0.8237241132531198,0.8084969580092642,46,237,1,236,0.8374558303886925,0.004219409282700422
linear_svm,0.2,0.5461538461538461,0.5010615711252654,0.9957805907172996,0.6666666666666666,0.8315715292459479,0.8237241132531198,0.8084969580092642,48,235,1,236,0.8303886925795053,0.004219409282700422
linear_svm,0.21,0.55,0.5031982942430704,0.9957805907172996,0.6685552407932012,0.8327452364149612,0.8237241132531198,0.8084969580092642,50,233,1,236,0.823321554770318,0.004219409282700422
linear_svm,0.22,0.5538461538461539,0.5053533190578159,0.9957805907172996,0.6704545454545454,0.833922261484099,0.8237241132531198,0.8084969580092642,52,231,1,236,0.8162544169611308,0.004219409282700422
linear_svm,0.23,0.5538461538461539,0.5053763440860215,0.9915611814345991,0.6695156695156695,0.8315640481245576,0.8237241132531198,0.8084969580092642,53,230,2,235,0.8127208480565371,0.008438818565400843
linear_svm,0.24,0.5596153846153846,0.5086580086580087,0.9915611814345991,0.6723891273247496,0.8333333333333334,0.8237241132531198,0.8084969580092642,56,227,2,235,0.8021201413427562,0.008438818565400843
linear_svm,0.25,0.5596153846153846,0.508695652173913,0.9873417721518988,0.6714490674318508,0.8309659090909091,0.8237241132531198,0.8084969580092642,57,226,3,234,0.7985865724381626,0.012658227848101266
linear_svm,0.26,0.5596153846153846,0.5087719298245614,0.9789029535864979,0.6695526695526696,0.8262108262108262,0.8237241132531198,0.8084969580092642,59,224,5,232,0.7915194346289752,0.02109704641350211
linear_svm,0.27,0.5615384615384615,0.5098901098901099,0.9789029535864979,0.6705202312138728,0.82679971489665,0.8237241132531198,0.8084969580092642,60,223,5,232,0.7879858657243817,0.02109704641350211
linear_svm,0.28,0.5653846153846154,0.5121412803532008,0.9789029535864979,0.672463768115942,0.8279800142755175,0.8237241132531198,0.8084969580092642,62,221,5,232,0.7809187279151943,0.02109704641350211
linear_svm,0.29,0.5653846153846154,0.5121412803532008,0.9789029535864979,0.672463768115942,0.8279800142755175,0.8237241132531198,0.8084969580092642,62,221,5,232,0.7809187279151943,0.02109704641350211
linear_svm,0.3,0.5711538461538461,0.5155555555555555,0.9789029535864979,0.6754002911208151,0.8297567954220315,0.8237241132531198,0.8084969580092642,65,218,5,232,0.7703180212014135,0.02109704641350211
linear_svm,0.31,0.5769230769230769,0.5190156599552572,0.9789029535864979,0.6783625730994152,0.8315412186379928,0.8237241132531198,0.8084969580092642,68,215,5,232,0.7597173144876325,0.02109704641350211
linear_svm,0.32,0.5846153846153846,0.5237020316027088,0.9789029535864979,0.6823529411764706,0.8339324227174695,0.8237241132531198,0.8084969580092642,72,211,5,232,0.7455830388692579,0.02109704641350211
linear_svm,0.33,0.5865384615384616,0.5248868778280543,0.9789029535864979,0.6833578792341679,0.8345323741007195,0.8237241132531198,0.8084969580092642,73,210,5,232,0.7420494699646644,0.02109704641350211
linear_svm,0.34,0.5903846153846154,0.5272727272727272,0.9789029535864979,0.6853766617429837,0.8357348703170029,0.8237241132531198,0.8084969580092642,75,208,5,232,0.734982332155477,0.02109704641350211
