model,threshold,accuracy,precision,recall,f1,f2,roc_auc,average_precision,tn,fp,fn,tp,false_positive_rate,false_negative_rate
xlm_roberta_v5_vi,0.86,0.6480769230769231,0.95,0.24050632911392406,0.3838383838383838,0.28273809523809523,0.8678639054136661,0.8504652942583789,280,3,180,57,0.01060070671378092,0.759493670886076
xlm_roberta_v5_vi,0.87,0.6384615384615384,0.9803921568627451,0.2109704641350211,0.3472222222222222,0.2502502502502503,0.8678639054136661,0.8504652942583789,282,1,187,50,0.0035335689045936395,0.7890295358649789
xlm_roberta_v5_vi,0.88,0.6326923076923077,0.9791666666666666,0.19831223628691982,0.3298245614035088,0.2359437751004016,0.8678639054136661,0.8504652942583789,282,1,190,47,0.0035335689045936395,0.8016877637130801
xlm_roberta_v5_vi,0.89,0.6326923076923077,0.9791666666666666,0.19831223628691982,0.3298245614035088,0.2359437751004016,0.8678639054136661,0.8504652942583789,282,1,190,47,0.0035335689045936395,0.8016877637130801
xlm_roberta_v5_vi,0.9,0.6230769230769231,0.9767441860465116,0.17721518987341772,0.3,0.2119071644803229,0.8678639054136661,0.8504652942583789,282,1,195,42,0.0035335689045936395,0.8227848101265823
xlm_roberta_v5_vi,0.91,0.6153846153846154,1.0,0.15611814345991562,0.27007299270072993,0.18781725888324874,0.8678639054136661,0.8504652942583789,283,0,200,37,0.0,0.8438818565400844
xlm_roberta_v5_vi,0.92,0.6096153846153847,1.0,0.14345991561181434,0.25092250922509224,0.17311608961303462,0.8678639054136661,0.8504652942583789,283,0,203,34,0.0,0.8565400843881856
xlm_roberta_v5_vi,0.93,0.6019230769230769,1.0,0.12658227848101267,0.2247191011235955,0.15337423312883436,0.8678639054136661,0.8504652942583789,283,0,207,30,0.0,0.8734177215189873
xlm_roberta_v5_vi,0.94,0.5980769230769231,1.0,0.11814345991561181,0.21132075471698114,0.14344262295081966,0.8678639054136661,0.8504652942583789,283,0,209,28,0.0,0.8818565400843882
xlm_roberta_v5_vi,0.95,0.5923076923076923,1.0,0.10548523206751055,0.19083969465648856,0.12846865364850976,0.8678639054136661,0.8504652942583789,283,0,212,25,0.0,0.8945147679324894
